#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
22377,0.01,-0.01,0.02,18.10,0.02
22412,1.70,-1.70,5.09,48.34,5.09
22448,3.24,-3.24,9.73,42.90,9.73
22482,4.37,-4.37,13.11,33.20,13.11
22520,5.77,-5.77,17.30,36.70,17.30
22558,6.71,-6.71,20.13,24.86,20.13
22595,7.44,-7.44,22.32,19.68,22.32
22633,7.82,-7.82,23.47,10.16,23.47
22670,7.73,-7.73,23.18,-2.66,23.18
22708,6.99,-6.99,20.96,-19.45,20.96
22746,5.28,-5.28,15.83,-45.03,15.83
22785,3.26,-3.26,9.77,-51.81,9.77
22821,1.28,-1.28,3.85,-54.79,3.85
22857,-0.66,0.66,-1.97,-53.89,-1.97
22896,-2.23,2.23,-6.70,-40.44,-6.70
22934,-2.80,2.80,-8.41,-14.96,-8.41
22973,-3.22,3.22,-9.67,-10.79,-9.67
23011,-3.69,3.69,-11.08,-12.34,-11.08
23052,-4.17,4.17,-12.50,-11.53,-12.50
23093,-4.63,4.63,-13.88,-11.22,-13.88
23133,-5.17,5.17,-15.52,-13.64,-15.52
23174,-5.80,5.80,-17.39,-15.23,-17.39
23214,-6.43,6.43,-19.28,-15.75,-19.28
23255,-7.30,7.30,-21.91,-21.39,-21.91
23296,-7.87,7.87,-23.61,-13.84,-23.61
23335,-8.19,8.19,-24.58,-8.25,-24.58
23375,-8.19,8.19,-24.57,0.07,-24.57
23414,-7.84,7.84,-23.53,8.83,-23.53
23452,-7.18,7.18,-21.53,17.59,-21.53
23492,-6.18,6.18,-18.54,24.92,-18.54
23531,-5.27,5.27,-15.80,23.45,-15.80
23571,-4.26,4.26,-12.77,25.23,-12.77
23610,-3.23,3.23,-9.70,26.21,-9.70
23648,-2.76,2.76,-8.29,12.42,-8.29
23686,-2.77,2.77,-8.30,-0.15,-8.30
23723,-3.00,3.00,-9.00,-6.24,-9.00
,0.08,-8.99
23796,-2.71,2.71,-8.13,7.91,-8.13
23833,-2.38,2.38,-7.15,8.84,-7.15
23869,-1.96,1.96,-5.89,11.71,-5.89
23907,-1.48,1.48,-4.44,12.64,-4.44
23944,-1.00,1.00,-3.00,12.97,-3.00
23982,-0.49,0.49,-1.46,13.55,-1.46
24019,0.03,-0.03,0.08,13.92,0.08
24054,0.60,-0.60,1.79,16.23,1.79
24090,1.25,-1.25,3.75,18.12,3.75
24125,2.06,-2.06,6.19,23.24,6.19
24161,3.02,-3.02,9.05,26.53,9.05
24196,4.01,-4.01,12.02,28.25,12.02
24233,4.83,-4.83,14.49,22.32,14.49
24270,5.37,-5.37,16.11,14.53,16.11
24308,5.64,-5.64,16.93,7.22,16.93
24344,5.68,-5.68,17.03,0.88,17.03
24381,5.44,-5.44,16.32,-6.35,16.32
24419,4.50,-4.50,13.49,-24.84,13.49
24457,2.97,-2.97,8.90,-40.23,8.90
24494,1.62,-1.62,4.87,-36.37,4.87
24529,0.42,-0.42,1.26,-34.39,1.26
24566,-0.25,0.25,-0.74,-17.96,-0.74
24604,-0.63,0.63,-1.89,-10.11,-1.89
24643,-0.82,0.82,-2.45,-4.81,-2.45
24680,-0.71,0.71,-2.14,2.81,-2.14
24717,-0.49,0.49,-1.47,6.08,-1.47
24754,-0.20,0.20,-0.61,7.74,-0.61
24790,0.10,-0.10,0.29,8.32,0.29
24824,0.31,-0.31,0.92,6.18,0.92
24858,0.45,-0.45,1.36,4.30,1.36
24893,0.47,-0.47,1.41,0.47,1.41
24927,1.08,-1.08,3.23,17.82,3.23
24963,3.09,-3.09,9.28,56.07,9.28
24997,5.79,-5.79,17.36,79.23,17.36
25035,8.94,-8.94,26.83,83.00,26.83
25072,11.68,-11.68,35.05,74.13,35.05
25112,14.38,-14.38,43.13,67.33,43.13
25152,15.36,-15.36,46.09,24.62,46.09
25191,14.69,-14.69,44.06,-17.31,44.06
25232,12.92,-12.92,38.75,-43.16,38.75
25272,9.79,-9.79,29.38,-78.06,29.38
25311,6.24,-6.24,18.72,-91.16,18.72
25350,2.69,-2.69,8.08,-90.97,8.08
25385,-0.75,0.75,-2.25,-98.37,-2.25
25424,-4.21,4.21,-12.62,-88.57,-12.62
25464,-7.29,7.29,-21.87,-77.16,-21.87
25505,-9.62,9.62,-28.85,-56.71,-28.85
25546,-10.49,10.49,-31.47,-21.27,-31.47
25588,-9.25,9.25,-27.74,29.53,-27.74
25628,-7.02,7.02,-21.06,55.73,-21.06
25667,-4.48,4.48,-13.45,65.04,-13.45
25707,-2.11,2.11,-6.34,59.26,-6.34

25782,0.85,-0.85,2.54,27.79,2.54
25818,1.14,-1.14,3.42,8.08,3.42
25851,0.91,-0.91,2.73,-6.90,2.73
25887,0.64,-0.64,1.91,-7.63,1.91
25922,0.53,-0.53,1.60,-2.98,1.60
25958,0.48,-0.48,1.45,-1.39,1.45
25993,0.37,-0.37,1.12,-3.15,1.12
26029,0.23,-0.23,0.70,-3.84,0.70
26063,0.14,-0.14,0.43,-2.62,0.43
26099,0.08,-0.08,0.25,-1.70,0.25
26134,0.02,-0.02,0.05,-1.91,0.05
26170,-0.03,0.03,-0.10,-1.43,-0.10
26207,-0.08,0.08,-0.23,-1.14,-0.23
26245,-0.06,0.06,-0.18,0.47,-0.18
26281,-0.05,0.05,-0.16,0.15,-0.16
26317,-0.05,0.05,-0.16,-0.01,-0.16
26355,-0.04,0.04,-0.12,0.37,-0.12
26391,-0.01,0.01,-0.04,0.77,-0.04
26428,0.00,-0.00,0.01,0.41,0.01
26462,-0.02,0.02,-0.05,-0.62,-0.05
26500,-0.05,0.05,-0.14,-0.72,-0.14
26536,-0.06,0.06,-0.19,-0.52,-0.19
26574,-0.07,0.07,-0.21,-0.19,-0.21
26612,-0.11,0.11,-0.33,-1.03,-0.33
26649,-0.15,0.15,-0.44,-0.94,-0.44
26687,-0.17,0.17,-0.51,-0.67,-0.51
26724,-0.16,0.16,-0.48,0.31,-0.48
26761,-0.17,0.17,-0.51,-0.27,-0.51
26798,-0.19,0.19,-0.56,-0.50,-0.56
26835,-0.19,0.19,-0.58,-0.11,-0.58
26872,-0.17,0.17,-0.52,0.54,-0.52
26909,-0.17,0.17,-0.52,-0.08,-0.52
26947,-0.19,0.19,-0.56,-0.35,-0.56
26984,-0.20,0.20,-0.59,-0.21,-0.59
27022,-0.20,0.20,-0.59,-0.04,-0.59
27059,-0.21,0.21,-0.62,-0.28,-0.62
27097,-0.23,0.23,-0.70,-0.73,-0.70
27133,-0.25,0.25,-0.76,-0.52,-0.76
27171,-0.56,0.56,-1.68,-8.02,-1.68
